line,category,post_id,text
12754,body,raw-L12752,他ジョブのサポ忍に負けるってなんだ？
12755,body,raw-L12752,忍者以外には負けないんだが？シーフシロッコ＋ヘイストでも侍の方が
12756,body,raw-L12752,早いんだが？
12757,body,raw-L12752,更にTP速度だけならサポ戦しにすることで加速度的に早くなる。
12758,body,raw-L12752,がサポシが強すぎるからサポはシーフなだけ。
12759,body,raw-L12752,上でユニクロ両手剣と破軍比べて粋がっている雑魚がいるけど頭に乗るなよ
12760,body,raw-L12752,侍のWSと連打性が破軍と相性がいいから使ってるだけD値だけならまだ強い
12761,body,raw-L12752,装備が多数あるんだが？それに胴以外で攻命上げれないとか言ってるのも雑魚
12762,body,raw-L12752,手だけで見ても命中１０とか攻撃２０とか優れてるんだが？
12763,body,raw-L12752,HNMにしてみても現状侍以外の前衛アタッカは不必要なのが真実なのにその上で雑魚やれば
12764,body,raw-L12752,同じとかいってるカスはウザイなそのTP１００貯めてる間に侍なら２ど３度撃てる
12765,body,raw-L12752,やはりお前等ネガ侍なんだろう？ここに上げただけでも侍に弱いところがみあたらない。
12766,blank,,
12767,post_header,raw-L12767,270 名前：既にその名前は使われています[] 投稿日：2006/01/02(月) 18:56:49.01 ID:yk3Qar0W [2/5]
12768,body,raw-L12767,それに侍はソロ弱いとか言ってるけど言われているほどソロは強い
12769,body,raw-L12767,回避受け流し高い上心眼と言う超スキル
12770,body,raw-L12767,さらに回避ヘイストブーストも容易だからソロも上級
12771,body,raw-L12767,侍ソロ弱いとか言ってる奴は装備も変えないネガ雑魚でFA
12772,blank,,
12773,blank,,
12774,post_header,raw-L12774,273 名前：既にその名前は使われています[] 投稿日：2006/01/02(月) 19:07:16.41 ID:yk3Qar0W [3/5]
12775,anchor,raw-L12774,>>272
12776,body,raw-L12774,ナイトは盾だから侍のアタッカー使用とはくらべれないだろう
12777,body,raw-L12774,残念ながらナイトは雑魚相手には忍者に一歩劣る可能性はある
12778,body,raw-L12774,だがナイトは騎士だから昔から強敵相手に最強クラス。
12779,body,raw-L12774,忍者は雑魚しかやれないからやはりナイトのほうが忍者よりが優れている
12780,body,raw-L12774,のではないかなとオレは思う。
12781,blank,,
12782,post_header,raw-L12782,277 名前：既にその名前は使われています[] 投稿日：2006/01/02(月) 19:13:01.60 ID:yk3Qar0W [4/5]
12783,body,raw-L12782,本人とか言ってるがまったくの意味不明
12784,body,raw-L12782,オレはここの板は初デビューなんだから本人とかはない。
12785,body,raw-L12782,もし他板でオレとあっていた可能性はあるけどな
12786,body,raw-L12782,オレがいいたいのおはネガは止めておけというだけ
12787,body,raw-L12782,ヴァナでもあまりいいことではないぞ。
12788,blank,,
12789,post_header,raw-L12789,279 名前：既にその名前は使われています[] 投稿日：2006/01/02(月) 19:14:49.18 ID:yk3Qar0W [5/5]
12790,body,raw-L12789,オレはリアル正月だから忙しいからもう去るが大人しくしている方が身のため
12791,blank,,
12792,blank,, 
12793,blank,,
12794,blank,,
12795,section_title,,侍を真剣に語るスレ
12796,blank,,
12797,blank,, 
12798,blank,,
12799,blank,,
12800,post_header,raw-L12800,545 名前：既にその名前は使われています[sage] 投稿日：2006/04/02(日) 11:41:47.79 ID:bJm4hgev [1/4]
12801,body,raw-L12800,侍は強いので強化の必要はない
12802,blank,,
12803,post_header,raw-L12803,548 名前：既にその名前は使われています[sage] 投稿日：2006/04/02(日) 14:55:42.86 ID:bJm4hgev [2/4]
12804,body,raw-L12803,侍の強化はありえないだろ
12805,body,raw-L12803,現時点でも最強クラスの能力だし強くするならまず弱体しろよ
12806,body,raw-L12803,侍極めてるちゃんとした侍から見たらまじでネガ侍はリアル叩き潰したくなるぞ・・・
12807,body,raw-L12803,いい加減にしろ
12808,blank,,
12809,post_header,raw-L12809,550 名前：既にその名前は使われています[sage] 投稿日：2006/04/02(日) 15:11:04.58 ID:bJm4hgev [3/4]
12810,body,raw-L12809,早くも一人ネガ侍を言い負かしてしまったが
12811,body,raw-L12809,俺も侍してるんだから本当はごちゃごちゃ言いたく無いんだ理解してくれ
12812,body,raw-L12809,だがネガ侍のせいで現在でも強すぎる侍がナジョブからうままれるような事にはしたくない
12813,body,raw-L12809,侍に強化が要らないのはガチだしこれ以上人数もふえてほしくないしな
12814,blank,,
12815,post_header,raw-L12815,552 名前：既にその名前は使われています[sage] 投稿日：2006/04/02(日) 15:33:20.77 ID:bJm4hgev [4/4]
12816,body,raw-L12815,勝手にageるなよ
12817,body,raw-L12815,侍を俺が最強だとはいってないだろうが
12818,body,raw-L12815,今の強すぎる侍をネガネガ言って目立たせるなと言っている弱体されるぞ
12819,body,raw-L12815,侍７５の俺から見ても今の侍が更なる強化貰うには明鏡の弱体削除は避けられない
12820,body,raw-L12815,ネガ侍は最強厨だから人を敵に回す俺は敵を仲間にするから俺の方が信用できる
12821,blank,,
12822,blank,, 
12823,blank,,
12824,blank,, 
12825,blank,,
12826,section_title,,侍を真剣に語るスレ２
12827,blank,,
12828,blank,, 
12829,blank,,
12830,blank,, 
12831,blank,,
12832,blank,,
12833,post_header,raw-L12833,737 名前：既にその名前は使われています[] 投稿日：2006/05/09(火) 14:16:01.48 ID:y2KoV1Vv [1/3]
12834,body,raw-L12833,俺は侍７５だが今の侍はいい加減にしてほしいですね
12835,body,raw-L12833,まず攻撃面で最強Ｄ値の両手武器で他を圧倒
12836,body,raw-L12833,ばか侍は攻撃が当たらない当たらないというがはっきり言って恥知らずのてぬきでしょうね
12837,body,raw-L12833,攻撃当たらないとかじゃあ他のジョブはぜいん特命があるのか・・馬鹿がという
12838,body,raw-L12833,侍は０の努力で他ジョブの１００の努力と同等の力を得様とﾈｶﾞﾈｶﾞするしいい加減にしなさい
12839,body,raw-L12833,しかも侍には残心というおそるべき特命能力+連続攻撃能力が既についているしな
12840,body,raw-L12833,そして黙想という神アビでめりぽやレベル上げで敵釣り待ってるだけでＴＰが１００～３００とかなる
12841,body,raw-L12833,これはＢＣやミッションＢＣで安定してすさまじい破壊力を発揮でき敵は何の準備も出来ていないのにいきなりＴＰ３００連携を食らう事になる
12842,blank,,
12843,post_header,raw-L12843,738 名前：既にその名前は使われています[sage] 投稿日：2006/05/09(火) 14:26:06.44 ID:y2KoV1Vv [2/3]
12844,body,raw-L12843,さらにまだこれで生き残った敵はさらに絶望的な明鏡止水という奥の手がある
12845,body,raw-L12843,これはＴＰ３００を瞬時に溜めてＴＰ１００ＷＳづつ３回以上撃てるという超アビ
12846,body,raw-L12843,しかも破軍も使用可能で明鏡止水だけでＴＰ６００相当のＷＳを打ち込める
12847,body,raw-L12843,さらに黙想で８００イカロスで１０００ＴＰ以上分の超絶瞬間ダメージ能力所持
12848,body,raw-L12843,さらに攻撃面だけではなく侍は防御力にも優れ
12849,body,raw-L12843,さまざまな武具を装備できるさらにうえにそのスペックのすさまじさといったら恐らく忍者とならんで防御面も最強
12850,body,raw-L12843,空蝉１＋空蝉２＋回避Ｂ＋＋受け流しＡ＋心眼さらにカウンターも既に付いている・・
12851,body,raw-L12843,幾らなんでもこれだけのスペックはやりすぎだろうと侍の俺ですら思うよ
12852,body,raw-L12843,まぁこのスレのﾈｶﾞ侍は同じ侍として恥かしいな
12853,blank,,
12854,post_header,raw-L12854,745 名前：既にその名前は使われています[sage] 投稿日：2006/05/09(火) 17:07:05.97 ID:y2KoV1Vv [3/3]
12855,body,raw-L12854,某さんというのが誰か知らないけど俺と同じ事言ってるひとがいたのか
12856,body,raw-L12854,このスレだけだがﾈｶﾞｷｬﾝ侍の数にﾋﾞﾋﾞらずに最悪なﾈｶﾞｷｬﾝなことにはちゃんとノーと言える人を俺は尊敬するな
12857,body,raw-L12854,恐らくかなりの力を持ってると思うぞそうでなくては多勢に無勢で立ち向かえるわけが無いからな
12858,body,raw-L12854,そんなことしたら雑魚い奴はすぐに力を吸収されて敵になるからな
12859,body,raw-L12854,その人とか俺はﾈｶﾞ侍がたくさんＰＯＰしても貴人のような強さで撃退するだろうな
12860,body,raw-L12854,その侍７５の人と侍について語り合いたかったなおそらく同じ理想の着目点のはず
12861,body,raw-L12854,ここでﾈｶﾞﾈｶﾞしてる馬鹿侍とはレベルが違う話が出来るだろうな
12862,blank,,
12863,blank,, 
12864,blank,,
12865,blank,, 
12866,blank,,
12867,section_title,,とうとう侍までもがﾈｶﾞｷｬﾝ工作に参戦してきたか
12868,blank,,
12869,blank,, 
12870,blank,,
12871,blank,,
12872,post_header,raw-L12872,236 名前：既にその名前は使われています[] 投稿日：2006/08/04(金) 14:08:53.34 ID:DasHkH7x [1/12]
12873,body,raw-L12872,侍のネガは侍７５のおれからみていい加減にむかついた・・
12874,body,raw-L12872,圧倒的Ｄ値を誇る両手武器により通常攻撃で通らない敵は皆無
12875,body,raw-L12872,さらにその高いＤ値からくりだされるＷＳはステータス補正が異常に高く最強ＷＳ
12876,body,raw-L12872,短時間で使用可能な黙想により最速のＴＰ速度でＷＳ回転も最強
12877,body,raw-L12872,さらにノーリスクでＴＰ３００とか普通に余裕で他のジョブとは頭からすでに二歩も三歩も出てる状態
12878,body,raw-L12872,異常なＴＰ能力だがさらにＳＴＰという鬼能力があったのをさらに思い出し俺は同じ侍だが背筋がひえた・・
12879,body,raw-L12872,ＷＳが通常攻撃の１０倍の世界でその中で最速最強のＷＳをもち異常な攻撃性能の侍を俺はやってて本当に良かった
12880,body,raw-L12872,これまでも何度も仲間に頼りにされて行きたいイベントには間違いなく誘われていたしな
12881,blank,,
12882,post_header,raw-L12882,238 名前：既にその名前は使われています[] 投稿日：2006/08/04(金) 14:16:00.49 ID:DasHkH7x [2/12]
12883,body,raw-L12882,さらに最強のＷＳである侍は明鏡止水という全ジョブの中でも最優遇最強ニ時間アビもあるしな・・
12884,body,raw-L12882,俺は侍７５だがこれで何度も仲間に感謝されたしＬＳの危機を助けてやった
12885,body,raw-L12882,しかも破軍が出てからはＴＰ３００が２００と２００と２００でＴＰ６００の効果
12886,body,raw-L12882,単純にその破壊力は計り知れない破壊力
12887,body,raw-L12882,さらにその鬼の破壊活動はなんと他ジョブでは考えられない光闇まで自由自在であった
12888,body,raw-L12882,連携ダメージもかんがえるとたんじゅんに三倍は最低でてるくらいか・・・弱体されてもし方がない・・
